qber,skr_bps,raw_counts_hz,dark_counts_hz,visibility,temperature_celsius,timing_jitter_ps,channel_attenuation_db,count_to_dark_ratio,signal_to_noise_ratio,optical_error_ratio,qber_to_visibility_mismatch,skr_to_qber_ratio,qber_roll_mean_25,qber_roll_std_25,qber_roll_var_25,qber_iqr_25,raw_counts_roll_mean_25,raw_counts_roll_std_25,dark_counts_roll_mean_25,dark_counts_roll_std_25,visibility_roll_mean_25,visibility_roll_std_25,temp_roll_mean_25,jitter_roll_mean_25,qber_slope_25,qber_acceleration_25,raw_counts_slope_25,dark_counts_slope_25,visibility_slope_25,temp_slope_25,corr_temp_qber,corr_vis_qber,corr_counts_loss,timestamp,fault_class,fault_id,fault_intensity,is_anomaly
0.006068156602525549,1262079.5660213693,2369517.9135551956,496.59771468900806,0.9844644578343403,-40.09850472547843,63.93772594504374,4.9618705875640785,4771.503862113209,4770.503862113209,0.007767771082829833,-0.0016996144803042837,207984013.7111978,0.00769650707053572,0.001056358011873783,1.1158922492499318e-06,0.0008430726097630858,2372587.9911001213,54552.1473139854,503.59589377431183,9.431349148928087,0.9850901015947638,0.0020303187686024527,-39.967790081965624,64.97428393922559,-1.6754071258255958e-05,-8.058045834533224e-06,2015.1565842699792,-0.4984210781127952,2.779799281183941e-05,-0.009027585358076242,0.11560136557954213,-0.6176099523163998,-0.9367979428983215,1789623672.9078515,Normal,0,0.0,0
0.010088695543894188,1119066.7623667791,2314356.0772751085,499.93881544124304,0.9835682165603524,-40.00176552121479,63.04827399637728,5.126308930637333,4629.278635291544,4628.278635291544,0.008215891719823787,0.0018728038240704015,110922840.07361618,0.007800460051050169,0.0011542446519962756,1.3322807166620031e-06,0.0009976120408979588,2370936.674227832,55653.90756673132,502.2669891697776,7.263228592997562,0.9850780882117108,0.0020383836543250286,-39.987991061077224,64.65807613330225,3.2613081007944455e-06,2.637544705870709e-06,1308.14130570759,-0.2365233564613106,1.5343186825531255e-06,-0.004630714411891552,0.1308631412764932,-0.6286519547220734,-0.9476256682106929,1789623673.9078515,Normal,0,0.0,0
0.008102274358979361,1140358.0523265502,2280876.1700461106,498.83265876620095,0.9831024738566212,-40.033721728279716,64.73674209164363,5.220067256532557,4572.427506425837,4571.427506425836,0.008448763071689402,-0.000346488712710041,140745425.51903912,0.007901422634754017,0.0010621652862453103,1.1281950953045822e-06,0.0009131172899035029,2366700.3640920524,58256.34272861565,502.1194043165649,7.293962323715808,0.9848605214739452,0.0019452368603664564,-39.98817645558487,64.59096243527081,-1.6175216518836497e-05,1.3016244021123554e-05,635.2860669271004,-0.26567195861153114,1.793341937221249e-05,-0.005463801692721524,0.12155312344217416,-0.567766162146014,-0.9499129502272204,1789623674.9078515,Normal,0,0.0,0
0.009367046862209447,1215012.2330041642,2466978.9458038774,489.2020962339518,0.9822240336625001,-40.314975090518104,64.87414796322096,4.833575727487865,5042.862581324857,5041.862581324857,0.008887983168749947,0.00047906369345949995,129711343.48713762,0.007970960842990866,0.0010983188235806304,1.2063042382315398e-06,0.0010753805933243652,2369046.8840808915,61002.07212450934,501.44086075243104,7.665562166694243,0.9848308172471549,0.0019793017047360795,-40.00784810350962,64.65922006921178,-5.374687280829001e-06,2.0775969638194332e-05,1977.0903334062743,-0.34444583839755305,-2.5342212611836335e-05,-0.0068304788448644545,0.03987521762567712,-0.6192840636434942,-0.9542734266627622,1789623675.9078515,Normal,0,0.0,0
0.007051070612729703,1216030.0087018926,2354651.8761961856,502.4489385892913,0.9850815580426225,-39.92951105137173,63.610684752490414,5.035013117856982,4686.35058282193,4685.350582821931,0.00745922097868873,-0.00040815036595902646,172460336.23695722,0.00794267749476623,0.0011124480874165218,1.2375407471966771e-06,0.0011598753443188212,2369719.1113084215,60746.60686344003,501.95914429773205,7.267855252778156,0.98484602521739,0.0019797091741349513,-39.99277124326752,64.642568283396,-1.599404696046163e-05,1.9075584990465733e-05,1532.2064518177604,-0.4546306124754866,-2.4322266796224384e-05,-0.009093212133508524,0.017522064604371647,-0.6157870085046376,-0.9538313257337144,1789623676.9078515,Normal,0,0.0,0
0.0059626687684861766,1208278.148534293,2298189.260809507,498.71724316660726,0.9884329285243962,-40.03706009789101,61.54476017995083,5.160269466264763,4608.200924069007,4607.200924069007,0.0057835357378018815,0.0001791330306842951,202640494.62553912,0.007747113681934961,0.0010087623763706725,1.0176015319810066e-06,0.0010720096203748527,2367688.9117980134,62236.85016927401,501.36354392804714,6.889139292401216,0.985057471808976,0.0020672866716924944,-40.00185792385342,64.39421886646501,-5.180184642645413e-06,1.2034403499135688e-06,664.18228136371,-0.3680747725758941,-8.20500494260156e-06,-0.007673250729790941,-0.08474767276628623,-0.6718914219343951,-0.9559736892043638,1789623677.9078515,Normal,0,0.0,0
0.00730733995208239,1157594.0958073104,2279784.2961026444,508.0964656877273,0.9864490259280413,-39.8198365171381,65.71632840036904,5.225664644219574,4486.91232877771,4485.91232877771,0.006775487035979355,0.0005318529161030348,158415251.43187407,0.007728343345212923,0.0010123983751002168,1.0249504699055595e-06,0.0010720096203748527,2365931.3027830627,64047.720359988554,501.10303571795646,6.495213597863705,0.9851117988883858,0.0020852182391129367,-40.01039653674067,64.41073998770786,-8.944787574685336e-06,7.224705393548303e-08,-586.8888436555694,-0.17346845544397088,4.973881340796409e-06,-0.0020381858403763485,-0.11338741279041066,-0.6748522728852526,-0.9579387340305089,1789623678.9078515,Normal,0,0.0,0
0.007470481322211438,1252023.4220558484,2417375.206618369,492.6246940245018,0.9837372308371307,-40.21439146600317,64.70585564518589,4.871248024746045,4907.133637312415,4906.133637312415,0.008131384581434642,-0.0006609032592232037,167596084.9180224,0.0077415596632176,0.0010067735839349905,1.0135930493093053e-06,0.0009976120408979588,2367753.115082128,64832.5439526386,501.0766971816258,6.528122028762115,0.985027606965226,0.0020964958578944307,-40.01116736905207,64.51280059471578,-1.7207752133575575e-05,2.6125937069604473e-06,-53.036075435267186,-0.3299288539277544,-4.121388549078047e-07,-0.005768457171420783,-0.1263071431945972,-0.6595869095172399,-0.9575902660505413,1789623679.9078515,Normal,0,0.0,0
0.008830855695439675,1172653.5953544173,2345652.4476912376,503.75086314594586,0.9817561696378277,-39.89217689275921,64.51322559805362,5.034602893808433,4656.374051733702,4655.374051733702,0.009121915181086127,-0.00029105948564645164,132790483.2552054,0.007738984219981778,0.0010038972823496102,1.0078097535089328e-06,0.0009976120408979588,2367971.474660793,64748.49239160681,501.00447054996357,6.488023688137921,0.9850320350681272,0.0020894526913639846,-40.007807428882,64.41777211360493,4.384109295035211e-06,2.9832582657476565e-06,-532.6388045417553,-0.26044592746757694,-6.443142087637572e-05,-0.004320163823690826,-0.10510281771924528,-0.6572488366001077,-0.956719069296503,1789623680.9078515,Normal,0,0.0,0
0.009922296165885901,1202293.5623231982,2481775.1241476196,507.8209518053101,0.9793657120102615,-39.77608175596997,63.70518069845458,4.830272812324408,4887.106597955199,4886.106597955198,0.010317143994869271,-0.00039484782898337005,121170900.58819593,0.0077945721668650735,0.001081758242242644,1.1702008946598949e-06,0.0009976120408979588,2376441.88057325,65229.22116325093,500.9646723549057,6.442880006025718,0.984860917160478,0.002354509809838849,-40.00546949452343,64.31776521248159,3.247389076467553e-05,6.573494676708002e-06,-461.7085617555076,-0.11941020071568936,-0.00013061969507682322,-0.00044838447271729366,-0.01957631659023818,-0.7145283232885291,-0.9589982595828468,1789623681.9078515,Normal,0,0.0,0
