qber,skr_bps,raw_counts_hz,dark_counts_hz,visibility,temperature_celsius,timing_jitter_ps,channel_attenuation_db,count_to_dark_ratio,signal_to_noise_ratio,optical_error_ratio,qber_to_visibility_mismatch,skr_to_qber_ratio,qber_roll_mean_25,qber_roll_std_25,qber_roll_var_25,qber_iqr_25,raw_counts_roll_mean_25,raw_counts_roll_std_25,dark_counts_roll_mean_25,dark_counts_roll_std_25,visibility_roll_mean_25,visibility_roll_std_25,temp_roll_mean_25,jitter_roll_mean_25,qber_slope_25,qber_acceleration_25,raw_counts_slope_25,dark_counts_slope_25,visibility_slope_25,temp_slope_25,corr_temp_qber,corr_vis_qber,corr_counts_loss,timestamp,fault_class,fault_id,fault_intensity,is_anomaly
0.007294681447101525,1198486.3519269815,2327128.786297564,492.868650510413,0.9864945872102465,-40.20724875273052,63.87963791960606,5.076296283179183,4721.600336900304,4720.600336900304,0.00675270639487674,0.0005419750522247854,164295913.48408902,0.007573272554239742,0.0012509550106229385,1.564888438602636e-06,0.002117034954990168,2375456.371793874,67910.85811256849,500.1106234558068,8.879818390947806,0.9852152595181795,0.0023668442811955615,-40.054909293167135,65.15811906045265,-2.4310627405628098e-05,6.636276359710384e-06,491.32316808989987,0.06766285782520916,6.0980848024800774e-05,0.003941910426798528,-0.35885450488567994,-0.9081653949087524,-0.9463920971411238,1789623668.79327,Normal,0,0.0,0
0.0070411240433089495,1197714.4476217548,2314911.4515855056,503.590688528354,0.986650832697976,-40.054420300806804,67.19755370397438,5.10168870450008,4596.81146676954,4595.81146676954,0.006674583651011978,0.0003665403922969712,170102733.63383234,0.007495122117667049,0.0012203560776900613,1.4892689563550708e-06,0.0019652040700939436,2370348.3726269905,67468.7217223004,500.41963256335663,8.861109745314815,0.985369799624019,0.0023291007624371266,-40.05229436282096,65.26087392674472,-1.5006643472662363e-05,9.84894607676772e-07,603.9975711883085,0.057334909255948745,4.9952998099466526e-05,0.003297581539490541,-0.3550196684081566,-0.9039504494650911,-0.9456642213282875,1789623669.79327,Normal,0,0.0,0
0.008928422976561282,1110602.7845626327,2244822.582382203,503.821903742223,0.9833635586335331,-39.97575100875182,66.19031405087382,5.261548409460683,4455.587511595667,4454.587511595667,0.008318220683233457,0.0006102022933278245,124389580.04993322,0.007543452009921656,0.0012518311658901006,1.5670812678937685e-06,0.002117034954990168,2370872.4042973667,66432.8954117325,500.1373257790234,8.632854239134774,0.9853072080524893,0.0023609315087521053,-40.054938359226114,65.1854435634624,4.7436151934414364e-07,6.356492021325712e-06,-1940.9678511131851,0.19333989724053668,2.7019333472589464e-05,0.005430568219032412,-0.3369761790162031,-0.9058912367961122,-0.9543001542326018,1789623670.79327,Normal,0,0.0,0
0.007856337696088931,1229593.5890088326,2407978.124134577,499.8939010577059,0.9851516091163874,-40.00306169321173,63.205491257028335,4.915354786060986,4816.978400895931,4815.978400895931,0.0074241954418062805,0.00043214225428265043,156509767.85544148,0.0076296715399197116,0.0011948874383482593,1.4277559903224654e-06,0.001962437574511866,2370481.965232502,66184.52265016176,500.1379184235523,8.632836999131438,0.9851950408935654,0.0022982135475494024,-40.05286410807621,65.0850942080226,-1.5063488553876058e-05,1.5391670138748095e-05,-1129.786549566072,0.18851049146758145,5.206883597081828e-05,0.005909633624140281,-0.351037862213098,-0.9010632073033791,-0.9539069689460067,1789623671.79327,Normal,0,0.0,0
0.006781429986475493,1250866.0830408307,2402951.4156610467,494.1277131675924,0.9854899331422174,-40.20555509889161,65.48737442298382,4.936632103078609,4863.016891436814,4862.016891436814,0.007255033428891278,-0.00047360344241578495,184454618.79507545,0.007568528807452901,0.0011976161012570772,1.4342843259902018e-06,0.001962437574511866,2370992.304926462,66383.43411978064,499.67529895245053,8.63263079576084,0.9852708024667644,0.002275353444234732,-40.06205708752535,65.02709758569931,-1.6090143003408526e-05,1.0989166110905825e-05,-632.9589648147461,0.1885844889361075,3.879944745286668e-05,0.00527151327843797,-0.33949014247407866,-0.8940444854143021,-0.9542785804564179,1789623672.79327,Normal,0,0.0,0
0.00700611884626449,1232699.840583819,2367390.05599437,510.1177100500108,0.986715319246404,-39.9222731086005,67.9507124338991,4.980007683754572,4640.870154777172,4639.870154777171,0.006642340376798006,0.0003637784694664843,175946178.99481788,0.007522866922821775,0.0011964261461146868,1.4314355231068417e-06,0.001962437574511866,2368641.763406139,65422.04227544621,500.5645708587562,8.516670857516472,0.9853668323979425,0.0022836158937801715,-40.04479430444887,65.17877770887651,-1.5490248022327217e-05,8.10301257290988e-06,-114.59760265882556,0.16708211038969156,4.257113349751549e-05,0.0036439709501794883,-0.3330726099747266,-0.8938770876770339,-0.9512820980033938,1789623673.79327,Normal,0,0.0,0
0.007794463343961596,1193432.7537137107,2330454.8779759007,512.2530796345397,0.9847824797030863,-39.87016337143971,68.06547782600515,5.050213965262368,4549.420922249083,4548.420922249083,0.00760876014845685,0.0001857031955047458,153112882.95919284,0.0074961722892585595,0.0011825428107430586,1.3984074992400932e-06,0.0015002392109044783,2372933.6131189326,58935.04514353401,501.70875551899184,8.07732538809424,0.9853533131692709,0.0022860335819051354,-40.02041312715347,65.30351793195265,-3.593581532680786e-06,6.4457450573822256e-06,-1921.9232122079673,0.10581496024970433,3.471338884131255e-05,0.0009069637995820301,-0.28724700544617404,-0.9024738493181693,-0.9371159090789243,1789623674.79327,Normal,0,0.0,0
0.007908303347233577,1171659.451253555,2292701.74781464,502.7034588346574,0.98790228721559,-39.99387245643526,65.9959965824909,5.119908853260651,4560.743928695993,4559.743928695993,0.006048856392204982,0.0018594469550285951,148155603.01735467,0.007561372723627439,0.001158283745264819,1.3416212345446961e-06,0.0012182008329590871,2366244.9343502577,58167.2663849771,501.5408555093483,8.011005760100947,0.9853571811130195,0.002290257437133278,-40.02807834488131,65.41610879163586,-1.1968092856149978e-05,1.3497075643207667e-05,-1792.6740066603388,0.1669188725772341,8.276513456411953e-05,0.0033336657453538975,-0.25231260651832244,-0.8588974448557715,-0.9320119383092241,1789623675.79327,Normal,0,0.0,0
0.010484571005537655,1160423.494376739,2397248.5431927624,492.77704370238547,0.9807522085513803,-40.209930460545195,63.80121470911195,4.934280622289905,4864.77317445938,4863.773174459379,0.009623895724309828,0.0008606752812278275,110679158.33311978,0.007608139252222751,0.0012482676369704865,1.558172093507882e-06,0.0012182008329590871,2369453.1528293686,57573.90267529019,501.7688509812569,7.669971587665435,0.9852722537521729,0.0024165939644626294,-40.02096892899245,65.36267234201586,3.2555626570218245e-05,1.702101397540855e-05,-1998.5053794667551,-0.058614837841515256,1.5439810128886707e-05,-0.001940844297318881,-0.23064933309292981,-0.8747750692007183,-0.9351794203010998,1789623676.79327,Normal,0,0.0,0
0.00883657475170725,1121089.9965150952,2272704.481636146,494.69771068343056,0.9823595335859587,-40.22460366783709,65.983838343013,5.228932345731795,4594.127752271946,4593.127752271946,0.008820233207020634,1.634154468661657e-05,126869293.59121843,0.007576369019837888,0.0012057668479521705,1.4538736916205128e-06,0.0012182008329590871,2365751.222705179,60619.7695248081,501.21531121159717,7.660953968501972,0.9852952337543761,0.002385859942320657,-40.03222767505198,65.29745445539379,6.412194427190519e-05,9.281012255029361e-06,-2933.5742175198284,-0.0562133626924545,-4.6319039772195846e-05,-0.0030422104525267947,-0.3024477531698885,-0.8686966983498571,-0.9413246525625227,1789623677.79327,Normal,0,0.0,0
